                                                     Intersection: US Highway 17 at SR 1303 (Hickman Road)
                                                                                  Count Number: 11-07086
                                                                                NCDOT Division Number: 3
                                                                                         County: Brunswick
                                                                                             City: Calabash
                                                                    12 Hour Count Volume: 11,894 vehicles

             Count Day & Date                      Count Time(s)                   Weather Conditions
         Wednesday, January 4, 2012                 2 PM ­ 7 PM                          Clear
          Thursday, January 5, 2012         6 AM ­ 9 AM / 10 AM ­ 2 PM                   Clear

  Counter: Al Daniels & Tom VandenHeuvel
  Data Processor: Shannon Grubbs, EI
  Data Collection Method: Jamar Count Boards (Unit #s D4-5826 & T-2850)

  NOTES
  1) No schools are located in the immediate vicinity of the studied
     intersection, however Brunswick County Schools were in session
     on the dates of the count.
  2) No pedestrians were observed.
  3) All approach grades are 0%.
  4) No highway construction was observed within a ¼ mile radius.
  5) Data collection equipment was operating correctly at time of
     count.
  6) Counter Notes: No emergency vehicles with activate lights and                                    VICINITY MAP
     sirens were observed during this count.




Mekuria Engineering, Inc.  Post Office Box 10505, Raleigh, NC 27605  www.mekuriaengineering.com  phone: 919.833.8743
                                                     Intersection: US Highway 17 at SR 1303 (Hickman Road)
                                                                                  Count Number: 11-07086
                                                                                NCDOT Division Number: 3
                                                                                         County: Brunswick
                                                                                             City: Calabash
                                                                    12 Hour Count Volume: 11,894 vehicles



                              Intersection Leg Photographs ­ Facing Intersection




         SR 1303 (Hickman Road) ­ Northern Leg                    Private Residence Driveway ­ Southern Leg




              US Highway 17 ­ Eastern Leg                               US Highway 17 ­ Western Leg




Mekuria Engineering, Inc.  Post Office Box 10505, Raleigh, NC 27605  www.mekuriaengineering.com  phone: 919.833.8743
                                                     Intersection: US Highway 17 at SR 1303 (Hickman Road)
                                                                                  Count Number: 11-07086
                                                                                NCDOT Division Number: 3
                                                                                         County: Brunswick
                                                                                             City: Calabash
                                                                    12 Hour Count Volume: 11,894 vehicles


                               Intersection Leg Photographs ­ Facing Upstream




         SR 1303 (Hickman Road) ­ Northern Leg                    Private Residence Driveway ­ Southern Leg




               US Highway 17 ­ Eastern Leg                               US Highway 17 ­ Western Leg




Mekuria Engineering, Inc.  Post Office Box 10505, Raleigh, NC 27605  www.mekuriaengineering.com  phone: 919.833.8743
                                                         Mekuria Engineering, Inc.
                                         Post Office Box 10505, Raleigh, North Carolina 27605
Counted By:Al Daniels & Tom VandenHeuvel                                                                                            File Name    : 11-07086
Weather Conditions: Clear                      phone: 919.833.8743 / fax: 919.833.1276                                              Site Code    : 01107086
NCDOT Division: 3                                                                                                                   Start Date   : 1/4/2012
County: Brunswick                                                                                                                   Page No      :1


                                       Groups Printed- Passenger Vehicles - Trucks (3+ Axles) - School Buses
                     SR 1303 (Hickman Road)             US Highway 17                   Private Driveway               US Highway 17
                            Southbound                    Westbound                        Northbound                     Eastbound
       Start Time     Right      Thru      Left     Right      Thru         Left     Right       Thru        Left   Right      Thru      Left     Int. Total
        03:45 PM          1          0        40         36        95          0          0          1         0       0       97          4           274
             Total        3          0       160        163       429          0          0          1         1       0      419         13          1189

        04:00 PM          0          0        50         31       119          0          0          0         1       0       87          2           290
        04:15 PM          0          0        71         38       107          0          0          0         1       0      102          1           320
                                                            Mekuria Engineering, Inc.
                                         Post Office Box 10505, Raleigh, North Carolina 27605
Counted By:Al Daniels & Tom VandenHeuvel                                                                                                File Name    : 11-07086
Weather Conditions: Clear                      phone: 919.833.8743 / fax: 919.833.1276                                                  Site Code    : 01107086
NCDOT Division: 3                                                                                                                       Start Date   : 1/4/2012
County: Brunswick                                                                                                                       Page No      :2

                                          Groups Printed- Passenger Vehicles - Trucks (3+ Axles) - School Buses
                        SR 1303 (Hickman Road)             US Highway 17                   Private Driveway               US Highway 17
                               Southbound                    Westbound                        Northbound                     Eastbound
          Start Time     Right      Thru      Left     Right      Thru         Left     Right       Thru        Left   Right      Thru       Left     Int. Total
           04:30 PM          2         0        54        44       122           0          0          0          2        1       103         2            330
           04:45 PM          1         0        37        47       117           0          0          0          0        0        93         2            297
                Total        3         0       212      160        465           0          0          0          4        1       385         7           1237

           05:00 PM          1          0        42         55       111          0          0          0         1       0      104           1           315
           05:15 PM          3          0        35         62       118          0          0          0         0       0      106           1           325
           05:30 PM          0          0        58         66       122          0          0          0         0       0       77           3           326
           05:45 PM          1          0        40         51       108          0          0          0         1       0       66           1           268
                Total        5          0       175        234       459          0          0          0         2       0      353           6          1234

           06:00 PM          1          0        48         54       101          0          0          0         0       0       61           3           268
           06:15 PM          0          0        43         40        70          0          0          0         0       0       67           1           221
           06:30 PM          4          0        29         35        89          2          0          0         1       0       77           4           241
           06:45 PM          0          0        23         45        75          0          0          0         0       0       66           0           209
                Total        5          0       143        174       335          2          0          0         1       0      271           8           939

        Grand Total         46          0      1908      1862       4133          4          0         3         12       1     3852          73         11894
          Apprch %         2.4          0       97.6         31      68.9       0.1          0        20         80       0      98.1        1.9
            Total %        0.4          0         16      15.7       34.7         0          0         0        0.1       0      32.4        0.6
 Passenger Vehicles         43          0      1804      1720       4034          4          0         3         11       1     3780          69         11469
 % Passenger Vehicles     93.5          0       94.5      92.4       97.6       100          0       100       91.7     100      98.1       94.5           96.4
  Trucks (3+ Axles)          3          0         97       136         88         0          0         0          0       0        66          3            393
  % Trucks (3+ Axles)      6.5          0        5.1        7.3       2.1         0          0         0          0       0       1.7        4.1             3.3
     School Buses            0          0          7          6        11         0          0         0          1       0         6          1              32
   % School Buses            0          0        0.4        0.3       0.3         0          0         0        8.3       0       0.2        1.4             0.3
                                                              Mekuria Engineering, Inc.
                                         Post Office Box 10505, Raleigh, North Carolina 27605
Counted By:Al Daniels & Tom VandenHeuvel                                                                                            File Name    : 11-07086
Weather Conditions: Clear                      phone: 919.833.8743 / fax: 919.833.1276                                              Site Code    : 01107086
NCDOT Division: 3                                                                                                                   Start Date   : 1/4/2012
County: Brunswick                                                                                                                   Page No      :3

                                                                    SR 1303 (Hickman Road)
                                                                    Out       In     Total
                                                                    1792     1847     3639
                                                                     139       100     239
                                                                        7        7      14
                                                                    1938     1954     3892


                                                                        43     0    1804
                                                                         3     0      97
                                                                         0     0        7
                                                                        46     0    1908
                                                                     Right Thru     Left
                                        7938


                                        8117
                                         160
                                           19
                                        Total




                                                                                                           5760


                                                                                                           5584
                                                                                                           Out
                                                                                                            163
                                                  69


                                                  73
                                                    3
                                                    1




                                                                                              Right Thru
                                                                                              1862 4133


                                                                                              1720 4034



                                                                                                             13
                                                Left




                                                                                                136
                          US Highway 17




                                                                                                               US Highway 17
                                                                             North




                                                                                                  6
                                3850


                                3926
                                   69
                                    7




                                                                      1/4/2012 06:00 AM
                                                    1 3780


                                                    1 3852
                                                        66
                                                          6

                                                Right Thru
                                 In




                                                                      1/4/2012 06:45 PM




                                                                                                                    5999


                                                                                                                    5758
                                                                                                                     In
                                                                                                                      224
                                                                                                      11
                                                                                                      88




                                                                                                                       17
                                                                      Passenger Vehicles
                                                    0
                                                    0




                                                                                              Left
                        4088


                        4191
                          91
                          12




                                                                      Trucks (3+ Axles)




                                                                                                                           11759


                                                                                                                           11342
                        Out




                                                                                                                            Total
                                                                      School Buses




                                                                                                  4
                                                                                                  0
                                                                                                  0
                                                                                                  4




                                                                                                                             387
                                                                                                                               30
                                                                      Left Thru Right
                                                                        11     3    0
                                                                          0    0    0
                                                                          1    0    0
                                                                        12     3    0


                                                                       5         14      19
                                                                       0          0       0
                                                                       0          1       1
                                                                       5         15      20
                                                                    Out        In     Total
                                                                       Private Driveway
                                                                 Mekuria Engineering, Inc.
                                         Post Office Box 10505, Raleigh, North Carolina 27605
Counted By:Al Daniels & Tom VandenHeuvel                                                                                                                                 File Name           : 11-07086
Weather Conditions: Clear                      phone: 919.833.8743 / fax: 919.833.1276                                                                                   Site Code           : 01107086
NCDOT Division: 3                                                                                                                                                        Start Date          : 1/4/2012
County: Brunswick                                                                                                                                                        Page No             :4



                     SR 1303 (Hickman Road)                 US Highway 17                          Private Driveway                    US Highway 17
                             Southbound                       Westbound                               Northbound                         Eastbound
    Start Time Right Thru             Left App. Total Right  Thru    Left    App. Total      Right   Thru      Left App. Total   Right  Thru    Left                            App. Total    Int. Total
Peak Hour Analysis From 06:00 AM to 09:45 AM - Peak 1 of 1
Peak Hour for Entire Intersection Begins at 07:30 AM
     07:30 AM           0        0     44          44    44    67       0            111        0        0        0          0         0           139                     1         140           295
     07:45 AM           5        0      56         61    45   105       0            150        0        1        1          2         0          62                       0          62          275
     08:00 AM           2        0     46          48    41    63       0            104        0        0        0          0         0          73                       0          73          225
     08:15 AM           1        0     41          42    53    85       0            138        0        0        0          0         0          79                       2          81          261
 Total Volume           8        0    187         195   183   320       0            503        0        1        1          2         0         353                        3        356         1056
  % App. Total        4.1        0   95.9              36.4  63.6       0                       0       50       50                    0        99.2                      0.8
           PHF      .400     .000    .835        .799  .863  .762   .000             .838    .000     .250     .250      .250       .000        .635                    .375        .636          .895

                                                                       SR 1303 (Hickman Road)
                                                                       Out       In      Total
                                                                        187       195      382


                                                                             8     0          187
                                                                         Right Thru          Left




                                                                     Peak Hour Data
                                             685
                                            Total




                                                                                                                                              Out
                                                                                                                                               540
                                                    3




                                                                                                                                 Right Thru
                                                         Left




                                                                                                                                   183




                                                                                                                                                  US Highway 17
                                                                                     North
                              US Highway 17

                                      356


                                                           353
                                                    Right Thru
                                     In




                                                                                                                                                        In
                                                                                                                                        320


                                                                     Peak Hour Begins at 07:30 AM                                                        503

                                                                     Passenger Vehicles
                                                        0




                                                                                                                                 Left
                             329




                                                                     Trucks (3+ Axles)
                            Out




                                                                                                                                                                Total
                                                                                                                                                                1043
                                                                                                                                        0




                                                                     School Buses




                                                                         Left        Thru Right
                                                                                 1       1    0


                                                                             0          2       2
                                                                       Out           In     Total
                                                                             Private Driveway
                                                                 Mekuria Engineering, Inc.
                                         Post Office Box 10505, Raleigh, North Carolina 27605
Counted By:Al Daniels & Tom VandenHeuvel                                                                                                                                 File Name          : 11-07086
Weather Conditions: Clear                      phone: 919.833.8743 / fax: 919.833.1276                                                                                   Site Code          : 01107086
NCDOT Division: 3                                                                                                                                                        Start Date         : 1/4/2012
County: Brunswick                                                                                                                                                        Page No            :5


                     SR 1303 (Hickman Road)                 US Highway 17                          Private Driveway                    US Highway 17
                             Southbound                       Westbound                               Northbound                         Eastbound
    Start Time Right Thru             Left App. Total Right  Thru    Left    App. Total      Right   Thru      Left App. Total   Right  Thru    Left                           App. Total    Int. Total
Peak Hour Analysis From 10:00 AM to 01:45 PM - Peak 1 of 1
Peak Hour for Entire Intersection Begins at 12:15 PM
     12:15 PM           3        0      46         49    29    75       1            105        0        0        0          0         0                88                5           93          247
     12:30 PM           0        0     35          35    44   112       0            156        0        0        0          0         0                89                 3          92          283
     12:45 PM           1        0     44          45    24    92       0            116        0        0        0          0         0                94                 2          96         257
     01:00 PM           1        0     29          30    45    99       0            144        0        0        0          0         0          90                       1         91          265
 Total Volume           5        0    154         159   142   378       1            521        0        0        0          0         0         361                      11        372         1052
  % App. Total        3.1        0   96.9              27.3  72.6     0.2                       0        0        0                    0          97                       3
           PHF      .417     .000    .837        .811  .789  .844   .250             .835    .000     .000     .000      .000       .000        .960                    .550       .969          .929

                                                                       SR 1303 (Hickman Road)
                                                                       Out       In      Total
                                                                        153       159      312


                                                                             5     0          154
                                                                         Right Thru          Left




                                                                     Peak Hour Data
                                             755
                                            Total




                                                                                                                                              Out
                                                                                                                                               515
                                                      11




                                                                                                                                 Right Thru
                                                    Left




                                                                                                                                   142




                                                                                                                                                  US Highway 17
                                                                                     North
                              US Highway 17

                                      372


                                                           361
                                                    Right Thru
                                     In




                                                                                                                                                        In
                                                                                                                                        378
                                                                     Peak Hour Begins at 12:15 PM

                                                                     Passenger Vehicles                                                                  521
                                                        0




                                                                                                                                 Left
                             383




                                                                     Trucks (3+ Axles)
                            Out




                                                                                                                                                                Total
                                                                                                                                                                1036
                                                                                                                                        1




                                                                     School Buses




                                                                         Left        Thru Right
                                                                                 0       0    0


                                                                             1          0       1
                                                                       Out           In     Total
                                                                             Private Driveway
                                                                 Mekuria Engineering, Inc.
                                         Post Office Box 10505, Raleigh, North Carolina 27605
Counted By:Al Daniels & Tom VandenHeuvel                                                                                                                                     File Name           : 11-07086
Weather Conditions: Clear                      phone: 919.833.8743 / fax: 919.833.1276                                                                                       Site Code           : 01107086
NCDOT Division: 3                                                                                                                                                            Start Date          : 1/4/2012
County: Brunswick                                                                                                                                                            Page No             :6


                     SR 1303 (Hickman Road)                 US Highway 17                          Private Driveway                    US Highway 17
                             Southbound                       Westbound                               Northbound                         Eastbound
    Start Time Right Thru             Left App. Total Right  Thru    Left    App. Total      Right   Thru      Left App. Total   Right  Thru    Left                                App. Total    Int. Total
Peak Hour Analysis From 02:00 PM to 06:45 PM - Peak 1 of 1
Peak Hour for Entire Intersection Begins at 04:30 PM
     04:30 PM           2        0      54         56    44   122       0            166        0        0        2          2                1        103                     2         106           330
     04:45 PM           1        0     37          38    47   117       0            164        0        0        0          0          0               93                      2         95          297
     05:00 PM           1        0     42          43    55   111       0            166        0        0        1          1          0              104                      1        105          315
     05:15 PM           3        0     35          38    62   118       0            180        0        0        0          0          0              106                      1        107          325
 Total Volume           7        0    168         175   208   468       0            676        0        0        3          3          1            406                        6        413         1267
  % App. Total          4        0     96              30.8  69.2       0                       0        0      100                   0.2           98.3                      1.5
           PHF      .583     .000    .778        .781  .839  .959   .000             .939    .000     .000     .375      .375       .250            .958                    .750        .965          .960

                                                                       SR 1303 (Hickman Road)
                                                                       Out       In      Total
                                                                        214       175      389


                                                                             7     0          168
                                                                         Right Thru          Left




                                                                     Peak Hour Data
                                             891
                                            Total




                                                                                                                                                  Out
                                                                                                                                                   574
                                                    6




                                                                                                                                 Right Thru
                                                         Left




                                                                                                                                   208




                                                                                                                                                      US Highway 17
                                                                                     North
                              US Highway 17

                                      413


                                                           406
                                                    Right Thru
                                     In




                                                                                                                                                            In
                                                                                                                                        468
                                                                     Peak Hour Begins at 04:30 PM

                                                                     Passenger Vehicles                                                                      676
                                                        1




                                                                                                                                 Left
                             478




                                                                     Trucks (3+ Axles)
                            Out




                                                                                                                                                                    Total
                                                                                                                                                                    1250
                                                                                                                                        0




                                                                     School Buses




                                                                         Left        Thru Right
                                                                                 3       0    0


                                                                             1          3       4
                                                                       Out           In     Total
                                                                             Private Driveway
                                                     Mekuria Engineering, Inc.
                                         Post Office Box 10505, Raleigh, North Carolina 27605
Counted By:Al Daniels & Tom VandenHeuvel                                                                                       File Name    : 11-07086
Weather Conditions: Clear                      phone: 919.833.8743 / fax: 919.833.1276                                         Site Code    : 01107086
NCDOT Division: 3                                                                                                              Start Date   : 1/4/2012
County: Brunswick                                                                                                              Page No      :1


                                                        Groups Printed- Trucks (3+ Axles)
                     SR 1303 (Hickman Road)           US Highway 17                  Private Driveway             US Highway 17
                            Southbound                  Westbound                       Northbound                   Eastbound
       Start Time     Right      Thru      Left   Right      Thru       Left      Right       Thru      Left   Right      Thru      Left     Int. Total
        06:00 AM          0         0        1        5         1          0          0          0        0        0         0        0               7
        06:15 AM          0         0        1        5         4          0          0          0        0        0         1        0             11
        06:30 AM          0         0        1       11         0          0          0          0        0        0         1        0             13
        06:45 AM          0         0        0        7         0          0          0          0        0        0         2        0               9
             Total        0         0        3       28         5          0          0          0        0        0         4        0             40

        07:00 AM          1         0        3        1         1          0         0          0         0       0        3          0              9
        07:15 AM          0         0        1        1         1          0         0          0         0       0        1          0              4
        07:30 AM          0         0        3        2         2          0         0          0         0       0        3          0             10
        07:45 AM          0         0        3        4         1          0         0          0         0       0        0          0              8
             Total        1         0       10        8         5          0         0          0         0       0        7          0             31

        08:00 AM          0         0        3        4         0          0         0          0         0       0        0          0              7
        08:15 AM          0         0        2        4         0          0         0          0         0       0        0          0              6
        08:30 AM          0         0        4        0         4          0         0          0         0       0        0          0              8
        08:45 AM          0         0        2        1         0          0         0          0         0       0        0          0              3
             Total        0         0       11        9         4          0         0          0         0       0        0          0             24

*** BREAK ***

        10:00 AM          0         0        4       5          7          0         0          0         0       0        4          0             20
        10:15 AM          0         0        4       7          3          0         0          0         0       0        1          0             15
        10:30 AM          0         0        1       3          3          0         0          0         0       0        0          0              7
        10:45 AM          0         0        0       5          3          0         0          0         0       0        2          0             10
             Total        0         0        9      20         16          0         0          0         0       0        7          0             52

        11:00 AM          0         0        2       5          2          0         0          0         0       0        3          1             13
        11:15 AM          0         0        3       3          1          0         0          0         0       0        2          0              9
        11:30 AM          0         0        5       4          1          0         0          0         0       0        0          0             10
        11:45 AM          0         0        1       6          1          0         0          0         0       0        2          0             10
             Total        0         0       11      18          5          0         0          0         0       0        7          1             42

        12:00 PM          0         0        5       8          2          0         0          0         0       0        4          0             19
        12:15 PM          0         0        1       2          1          0         0          0         0       0        2          0              6
        12:30 PM          0         0        4       2          4          0         0          0         0       0        4          0             14
        12:45 PM          0         0        7       3          2          0         0          0         0       0        6          0             18
             Total        0         0       17      15          9          0         0          0         0       0       16          0             57

        01:00 PM          0         0        1       8          3          0         0          0         0       0        2          0             14
        01:15 PM          0         0        3       1          1          0         0          0         0       0        2          0              7
        01:30 PM          0         0        1       2          4          0         0          0         0       0        1          0              8
        01:45 PM          0         0        4       2          3          0         0          0         0       0        0          0              9
             Total        0         0        9      13         11          0         0          0         0       0        5          0             38

        02:00 PM          1         0        2        0         3          0         0          0         0       0        1          0              7
        02:15 PM          1         0        1        2         7          0         0          0         0       0        1          0             12
        02:30 PM          0         0        1        5         4          0         0          0         0       0        0          0             10
        02:45 PM          0         0        3        1         0          0         0          0         0       0        2          1              7
             Total        2         0        7        8        14          0         0          0         0       0        4          1             36

        03:00 PM          0         0        2        3         2          0         0          0         0       0        2          0              9
        03:15 PM          0         0        2        0         3          0         0          0         0       0        0          1              6
        03:30 PM          0         0        1        2         2          0         0          0         0       0        1          0              6
        03:45 PM          0         0        1        0         2          0         0          0         0       0        3          0              6
             Total        0         0        6        5         9          0         0          0         0       0        6          1             27

        04:00 PM          0         0        4        0         0          0         0          0         0       0        0          0              4
        04:15 PM          0         0        1        1         2          0         0          0         0       0        1          0              5
                                                     Mekuria Engineering, Inc.
                                         Post Office Box 10505, Raleigh, North Carolina 27605
Counted By:Al Daniels & Tom VandenHeuvel                                                                                       File Name    : 11-07086
Weather Conditions: Clear                      phone: 919.833.8743 / fax: 919.833.1276                                         Site Code    : 01107086
NCDOT Division: 3                                                                                                              Start Date   : 1/4/2012
County: Brunswick                                                                                                              Page No      :2

                                                        Groups Printed- Trucks (3+ Axles)
                     SR 1303 (Hickman Road)          US Highway 17                   Private Driveway             US Highway 17
                            Southbound                  Westbound                       Northbound                   Eastbound
       Start Time     Right      Thru      Left   Right      Thru       Left      Right       Thru      Left   Right      Thru      Left     Int. Total
        04:30 PM          0         0        4        2         1          0          0          0        0        0         2        0               9
        04:45 PM          0         0        1        2         0          0          0          0        0        0         0        0               3
             Total        0         0       10        5         3          0          0          0        0        0         3        0             21

        05:00 PM          0         0        0        3         1          0         0          0         0       0        1          0              5
        05:15 PM          0         0        0        1         0          0         0          0         0       0        1          0              2
        05:30 PM          0         0        0        1         2          0         0          0         0       0        1          0              4
        05:45 PM          0         0        0        0         1          0         0          0         0       0        0          0              1
             Total        0         0        0        5         4          0         0          0         0       0        3          0             12

        06:00 PM          0         0        0        0         1          0         0          0         0       0        1          0              2
        06:15 PM          0         0        3        2         1          0         0          0         0       0        1          0              7
        06:30 PM          0         0        0        0         1          0         0          0         0       0        1          0              2
        06:45 PM          0         0        1        0         0          0         0          0         0       0        1          0              2
             Total        0         0        4        2         3          0         0          0         0       0        4          0             13

      Grand Total         3         0       97     136         88          0         0          0         0       0       66          3           393
        Apprch %          3         0       97    60.7       39.3          0         0          0         0       0     95.7        4.3
          Total %       0.8         0     24.7    34.6       22.4          0         0          0         0       0     16.8        0.8
                                                             Mekuria Engineering, Inc.
                                         Post Office Box 10505, Raleigh, North Carolina 27605
Counted By:Al Daniels & Tom VandenHeuvel                                                                                              File Name    : 11-07086
Weather Conditions: Clear                      phone: 919.833.8743 / fax: 919.833.1276                                                Site Code    : 01107086
NCDOT Division: 3                                                                                                                     Start Date   : 1/4/2012
County: Brunswick                                                                                                                     Page No      :3

                                                                   SR 1303 (Hickman Road)
                                                                   Out       In     Total
                                                                    139       100     239


                                                                        3     0       97
                                                                    Right Thru      Left
                                         160
                                        Total




                                                                                                             Out
                                                                                                              163
                                                    3




                                                                                                Right Thru
                                                Left




                                                                                                  136
                          US Highway 17




                                                                                                                 US Highway 17
                                                                            North
                                   69


                                                        66
                                                Right Thru
                                 In




                                                                                                                       In
                                                                     1/4/2012 06:00 AM




                                                                                                                        224
                                                                                                        88
                                                                     1/4/2012 06:45 PM
                                                    0




                                                                                                Left
                          91




                                                                     Trucks (3+ Axles)
                        Out




                                                                                                                              Total
                                                                                                    0


                                                                                                                               387
                                                                     Left Thru Right
                                                                         0    0    0


                                                                       0         0       0
                                                                   Out        In     Total
                                                                      Private Driveway
                                                                  Mekuria Engineering, Inc.
                                         Post Office Box 10505, Raleigh, North Carolina 27605
Counted By:Al Daniels & Tom VandenHeuvel                                                                                                                                   File Name          : 11-07086
Weather Conditions: Clear                      phone: 919.833.8743 / fax: 919.833.1276                                                                                     Site Code          : 01107086
NCDOT Division: 3                                                                                                                                                          Start Date         : 1/4/2012
