                                    Intersection: NC 205 at SR 1130 (Big Lick Road)/Liberty Hill Church Road
                                                                                  Count Number: 12-07096
                                                                               NCDOT Division Number: 10
                                                                                             County: Stanly
                                                                                              City: Oakboro
                                                                    12 Hour Count Volume: 6,476 vehicles

             Count Day & Date                      Count Time(s)                   Weather Conditions
          Tuesday, January 31, 2012         6 AM ­ 9 AM / 10 AM ­ 7 PM                   Clear

  Counter: Blaine Rowland
  Data Processor: Shannon Grubbs, EI
  Data Collection Method: Jamar Count Boards (Unit # D4-5870)

  NOTES
  1) Oakboro Elementary School is located less than 1 mile from the
     studied intersection and was in session on the date of the count,
     as were all Stanly County Schools.
  2) No pedestrians were observed.
  3) NB, WB, and EB approach grades are 0%, and SB is 1%.
  4) No highway construction was observed within a ¼ mile radius.
  5) Data collection equipment was operating correctly at time of
     count.
  6) Counter took a break from 1:15 ­ 1:45 PM. Data for this period
     was interpolated.                                                                                VICINITY MAP
  7) The counter did not have any additional notes.




Mekuria Engineering, Inc.  Post Office Box 10505, Raleigh, NC 27605  www.mekuriaengineering.com  phone: 919.833.8743
                                    Intersection: NC 205 at SR 1130 (Big Lick Road)/Liberty Hill Church Road
                                                                                  Count Number: 12-07096
                                                                               NCDOT Division Number: 10
                                                                                             County: Stanly
                                                                                              City: Oakboro
                                                                    12 Hour Count Volume: 6,476 vehicles



                              Intersection Leg Photographs ­ Facing Intersection




             NC Highway 205 ­ Northern Leg                              NC Highway 205 ­ Southern Leg




          Liberty Hill Church Road ­ Eastern Leg                    SR 1130 (Big Lick Road) ­ Western Leg




Mekuria Engineering, Inc.  Post Office Box 10505, Raleigh, NC 27605  www.mekuriaengineering.com  phone: 919.833.8743
                                    Intersection: NC 205 at SR 1130 (Big Lick Road)/Liberty Hill Church Road
                                                                                  Count Number: 12-07096
                                                                               NCDOT Division Number: 10
                                                                                             County: Stanly
                                                                                              City: Oakboro
                                                                    12 Hour Count Volume: 6,476 vehicles


                               Intersection Leg Photographs ­ Facing Upstream




             NC Highway 205 ­ Northern Leg                              NC Highway 205 ­ Southern Leg




          Liberty Hill Church Road ­ Eastern Leg                     SR 1130 (Big Lick Road) ­ Western Leg




Mekuria Engineering, Inc.  Post Office Box 10505, Raleigh, NC 27605  www.mekuriaengineering.com  phone: 919.833.8743
                                                      Mekuria Engineering, Inc.
                                           Post Office Box 10505, Raleigh, North Carolina 27605
Counted By: Blaine Rowland                                                                                                     File Name    : 12-07096
Weather Conditions: Clear                        phone: 919.833.8743 / fax: 919.833.1276                                       Site Code    : 01207096
NCDOT Division: 10                                                                                                             Start Date   : 1/31/2012
County: Stanly                                                                                                                 Page No      :1


                                               Groups Printed- Passenger Vehicles - Trucks (3+ Axles)
                         NC Highway 205           Liberty Hill Church Road          NC Highway 205           SR 1130 (Big Lick Road)
                            Southbound                   Westbound                     Northbound                   Eastbound
        Start Time    Right      Thru   Left       Right       Thru      Left   Right       Thru      Left    Right     Thru      Left       Int. Total
             Total      30      200      11            8        47       40        32       174        27       30        28         19           646

         04:00 PM        5       47       2            1        10       12        11        42         8        8         7           2          155
         04:15 PM        6       44       3            1        14       12         8        37        12       11        13           3          164
                                                        Mekuria Engineering, Inc.
                                             Post Office Box 10505, Raleigh, North Carolina 27605
Counted By: Blaine Rowland                                                                                                       File Name    : 12-07096
Weather Conditions: Clear                          phone: 919.833.8743 / fax: 919.833.1276                                       Site Code    : 01207096
NCDOT Division: 10                                                                                                               Start Date   : 1/31/2012
County: Stanly                                                                                                                   Page No      :2

                                                 Groups Printed- Passenger Vehicles - Trucks (3+ Axles)
                           NC Highway 205           Liberty Hill Church Road          NC Highway 205           SR 1130 (Big Lick Road)
                              Southbound                   Westbound                     Northbound                   Eastbound
         Start Time     Right      Thru   Left       Right       Thru      Left   Right       Thru      Left    Right     Thru      Left       Int. Total
          04:30 PM          6        52     0            0          5        6         9        52        8        7         9         8             162
          04:45 PM          6        45     1            1         15       10       11         39        6       11         6         3             154
               Total      23        188     6            3         44       40       39        170       34       37        35       16              635

          05:00 PM        10       38       1            0        18       13        12        79        11       11         8          3           204
          05:15 PM         8       73       2            5        30       10         6        45         8       10        13          4           214
          05:30 PM        10       48       1            1        21       11         9        40        12        3        17          9           182
          05:45 PM         7       57       1            0        16       11        10        40        12        5        15         10           184
              Total       35      216       5            6        85       45        37       204        43       29        53         26           784

          06:00 PM         4       46       2            0        11       12         5        38         8       12        11          8           157
          06:15 PM         7       43       1            1        10        9         3        29         4       12        13          4           136
          06:30 PM        10       30       1            0        14       11         6        29         6        5         5          4           121
          06:45 PM        12       37       0            4        18       12         4        32         4        6         4          0           133
              Total       33      156       4            5        53       44        18       128        22       35        33         16           547

       Grand Total      247     1801       45          54       414       384      397       1858      326       348      387         215          6476
         Apprch %       11.8      86      2.2          6.3      48.6      45.1     15.4        72      12.6     36.6      40.7        22.6
           Total %       3.8    27.8      0.7          0.8       6.4       5.9      6.1      28.7         5      5.4         6         3.3
Passenger Vehicles       240    1744       45           53       410       376      382      1783       323      344       374         215         6289
 % Passenger Vehicles   97.2     96.8     100         98.1        99      97.9     96.2        96      99.1     98.9      96.6         100         97.1
  Trucks (3+ Axles)        7       57       0            1         4         8       15        75         3         4       13           0          187
  % Trucks (3+ Axles)    2.8      3.2       0          1.9         1       2.1      3.8         4       0.9       1.1      3.4           0          2.9
                                                                    Mekuria Engineering, Inc.
                                                            Post Office Box 10505, Raleigh, North Carolina 27605
Counted By: Blaine Rowland                                                                                                                               File Name    : 12-07096
Weather Conditions: Clear                                         phone: 919.833.8743 / fax: 919.833.1276                                                Site Code    : 01207096
NCDOT Division: 10                                                                                                                                       Start Date   : 1/31/2012
County: Stanly                                                                                                                                           Page No      :3

                                                                                 NC Highway 205
                                                                             Out       In     Total
                                                                             2051     2029     4080
                                                                               76        64     140
                                                                             2127     2093     4220


                                                                                240 1744       45
                                                                                  7   57         0
                                                                                247 1801       45
                                                                              Right Thru     Left
                                           1906

                                           1937
                                              31
                                           Total
                       SR 1130 (Big Lick Road)




                                                                                                                             Liberty Hill Church Road
                                                                                                                             Out
                                                                                                                              829

                                                                                                                              801
                                                    215

                                                    215
                                                       0




                                                                                                               Right Thru




                                                                                                                                28
                                                   Left




                                                                                     North




                                                                                                                  54

                                                                                                                  53
                                                                                                                   1
                                   933

                                   950
                                    17




                                                                              1/31/2012 06:00 AM
                                                          374

                                                          387
                                                           13

                                                   Right Thru
                                  In




                                                                                                                                          In
                                                                                                                      414

                                                                                                                      410
                                                                              1/31/2012 06:45 PM




                                                                                                                                           852

                                                                                                                                           839
                                                                                                                                            13
                                                                                                                         4
                                                                              Passenger Vehicles
                                                     344

                                                     348
                                                       4




                                                                                                               Left
                         973

                         987
                          14




                                                                                                                384

                                                                                                                376
                                                                              Trucks (3+ Axles)
                        Out




                                                                                                                                                 Total
                                                                                                                                                  1681

                                                                                                                                                  1640
                                                                                                                   8




                                                                                                                                                    41
                                                                               Left Thru Right
                                                                                323 1783   382
                                                                                   3  75    15
                                                                                326 1858   397


                                                                             2464     2488     4952
                                                                               69        93     162
                                                                             2533     2581     5114
                                                                             Out       In     Total
                                                                                 NC Highway 205
                                                                              Mekuria Engineering, Inc.
                                                                      Post Office Box 10505, Raleigh, North Carolina 27605
Counted By: Blaine Rowland                                                                                                                                                          File Name    : 12-07096
Weather Conditions: Clear                                                   phone: 919.833.8743 / fax: 919.833.1276                                                                 Site Code    : 01207096
NCDOT Division: 10                                                                                                                                                                  Start Date   : 1/31/2012
County: Stanly                                                                                                                                                                      Page No      :4



                         NC Highway 205                Liberty Hill Church Road                                NC Highway 205               SR 1130 (Big Lick Road)
                           Southbound                         Westbound                                          Northbound                       Eastbound
   Start Time Right Thru            Left App. Total Right Thru         Left App. Total                    Right Thru    Left App. Total   Right Thru     Left App. Total                           Int. Total
Peak Hour Analysis From 06:00 AM to 09:45 AM - Peak 1 of 1
Peak Hour for Entire Intersection Begins at 07:15 AM
    07:15 AM          9      41        0       50       2       6        9        17                             8    48     10     66            10              17                 15      42         175
    07:30 AM          8      68        0       76       3       7        9        19                         19       76     10    105            21              21                 10      52         252
    07:45 AM          3      72        0       75       0       4       17        21                        10        83     12    105         19           20                       16      55         256
    08:00 AM        15       50        1       66       2       6        2        10                         7         48      6    61          8            9                         9     26         163
 Total Volume       35      231        1      267       7      23       37        67                        44        255     38   337         58           67                        50    175         846
 % App. Total     13.1     86.5      0.4             10.4    34.3     55.2                                13.1       75.7   11.3             33.1         38.3                      28.6
          PHF     .583     .802    .250      .878    .583    .821     .544      .798                      .579       .768   .792   .802      .690         .798                      .781    .795       .826

                                                                                           NC Highway 205
                                                                                       Out       In     Total
                                                                                        312       267     579


                                                                                            35  231              1
                                                                                         Right Thru       Left




                                                                                    Peak Hour Data
                                                   271
                                                 Total




                                                                                                                                                       Liberty Hill Church Road
                             SR 1130 (Big Lick Road)




                                                                                                                                                       Out
                                                                                                                                                         112
                                                           50




                                                                                                                                          Right Thru
                                                         Left




                                                                                                North                                         7
                                          175


                                                                 67
                                                         Right Thru
                                         In




                                                                                                                                                                    In
                                                                                     Peak Hour Begins at 07:15 AM
                                                                                                                                                  23


                                                                                                                                                                      67

                                                                                     Passenger Vehicles
                                                            58




                                                                                                                                          Left
                                96




                                                                                     Trucks (3+ Axles)
                              Out




                                                                                                                                                                            Total
                                                                                                                                            37


                                                                                                                                                                             179




                                                                                         Left Thru Right
                                                                                           38  255    44


                                                                                        326       337     663
                                                                                       Out       In     Total
                                                                                           NC Highway 205
                                                                              Mekuria Engineering, Inc.
                                                                      Post Office Box 10505, Raleigh, North Carolina 27605
Counted By: Blaine Rowland                                                                                                                                                           File Name    : 12-07096
Weather Conditions: Clear                                                   phone: 919.833.8743 / fax: 919.833.1276                                                                  Site Code    : 01207096
NCDOT Division: 10                                                                                                                                                                   Start Date   : 1/31/2012
County: Stanly                                                                                                                                                                       Page No      :5


                         NC Highway 205                Liberty Hill Church Road                                NC Highway 205                SR 1130 (Big Lick Road)
                           Southbound                         Westbound                                          Northbound                        Eastbound
   Start Time Right Thru            Left App. Total Right Thru         Left App. Total                    Right Thru    Left App. Total    Right Thru     Left App. Total                           Int. Total
Peak Hour Analysis From 10:00 AM to 01:45 PM - Peak 1 of 1
Peak Hour for Entire Intersection Begins at 01:00 PM
    01:00 PM          0      22       2        24        0      6        8        14                             6    50       0     56            10                   4              4      18         112
    01:15 PM          4      30       2        36        1      8        9        18                             7     41      3     51          7                       5              2     14         119
    01:30 PM          4      30       2        36        1      8        9        18                             7     41      3     51          7            5                         2     14         119
    01:45 PM          7      37       1        45        2     10        9        21                             8     32      5     45          4            4                         0      8         119
 Total Volume       15      119       7       141        4     32       35        71                        28        164      11   203         28           18                         8     54         469
 % App. Total     10.6     84.4       5                5.6   45.1     49.3                                13.8       80.8     5.4             51.9         33.3                      14.8
          PHF     .536     .804    .875      .783    .500    .800     .972      .845                      .875       .820   .550    .906      .700         .900                      .500    .750       .985

                                                                                           NC Highway 205
                                                                                       Out       In     Total
                                                                                        176       141     317


                                                                                            15  119              7
                                                                                         Right Thru       Left




                                                                                    Peak Hour Data
                                                   112
                                                 Total




                                                                                                                                                        Liberty Hill Church Road
                             SR 1130 (Big Lick Road)




                                                                                                                                                        Out
                                                         8




                                                                                                                                           Right Thru



                                                                                                                                                           53
                                                              Left




                                                                                                North
                                                                                                                                               4
                                           54


                                                                 18
                                                         Right Thru
                                         In




                                                                                                                                                                     In
                                                                                     Peak Hour Begins at 01:00 PM
                                                                                                                                                   32


                                                                                     Passenger Vehicles                                                                71
                                                            28




                                                                                                                                           Left
                                58




                                                                                     Trucks (3+ Axles)
                              Out




                                                                                                                                                                             Total
                                                                                                                                             35


                                                                                                                                                                              124




                                                                                         Left Thru Right
                                                                                           11  164    28


                                                                                        182       203     385
                                                                                       Out       In     Total
                                                                                           NC Highway 205
                                                                              Mekuria Engineering, Inc.
                                                                      Post Office Box 10505, Raleigh, North Carolina 27605
Counted By: Blaine Rowland                                                                                                                                                          File Name    : 12-07096
Weather Conditions: Clear                                                   phone: 919.833.8743 / fax: 919.833.1276                                                                 Site Code    : 01207096
NCDOT Division: 10                                                                                                                                                                  Start Date   : 1/31/2012
County: Stanly                                                                                                                                                                      Page No      :6


                         NC Highway 205                Liberty Hill Church Road                                NC Highway 205               SR 1130 (Big Lick Road)
                           Southbound                         Westbound                                          Northbound                       Eastbound
   Start Time Right Thru            Left App. Total Right Thru         Left App. Total                    Right Thru    Left App. Total   Right Thru     Left App. Total                           Int. Total
Peak Hour Analysis From 02:00 PM to 06:45 PM - Peak 1 of 1
Peak Hour for Entire Intersection Begins at 05:00 PM
    05:00 PM        10       38       1        49        0     18       13        31                         12       79     11    102            11               8                  3      22         204
    05:15 PM          8      73       2        83        5     30       10        45                         6         45     8     59         10                 13                  4      27         214
    05:30 PM        10       48       1        59        1     21       11        33                         9         40    12     61          3                 17                  9      29         182
    05:45 PM          7      57       1        65        0     16       11        27                        10         40     12    62          5           15                       10      30         184
 Total Volume       35      216       5       256        6     85       45       136                        37        204     43   284         29           53                        26    108         784
 % App. Total     13.7     84.4       2                4.4   62.5     33.1                                  13       71.8   15.1             26.9         49.1                      24.1
          PHF     .875     .740    .625      .771    .300    .708     .865      .756                      .771       .646   .896   .696      .659         .779                      .650    .900       .916

                                                                                           NC Highway 205
                                                                                       Out       In     Total
                                                                                        236       256     492


                                                                                            35  216              5
                                                                                         Right Thru       Left




                                                                                    Peak Hour Data
                                                   271
                                                 Total




                                                                                                                                                       Liberty Hill Church Road
                             SR 1130 (Big Lick Road)




                                                                                                                                                       Out
                                                           26




                                                                                                                                          Right Thru



                                                                                                                                                          95
                                                         Left




                                                                                                North
                                                                                                                                              6
                                          108


                                                                 53
                                                         Right Thru
                                         In




                                                                                                                                                                    In
                                                                                     Peak Hour Begins at 05:00 PM
                                                                                                                                                                     136
                                                                                                                                                  85


                                                                                     Passenger Vehicles
                                                            29




                                                                                                                                          Left
                               163




                                                                                     Trucks (3+ Axles)
                              Out




                                                                                                                                                                            Total
                                                                                                                                            45


                                                                                                                                                                             231




                                                                                         Left Thru Right
                                                                                           43  204    37


                                                                                        290       284     574
                                                                                       Out       In     Total
                                                                                           NC Highway 205

