sanjose/740 777 West San Carlos TIA.xml,BIRD AVE / I-280 SB RAMP,Class 1,3/31/2015,08:30-08:45,0,81,74,0,0,0,67,204,0,35,1,92,0,1,0,0
sanjose/740 777 West San Carlos TIA.xml,BIRD AVE / I-280 SB RAMP,Class 1,3/31/2015,08:45-09:00,0,81,59,0,0,0,73,169,0,24,1,124,0,1,0,0
sanjose/Appendix A - Traffic Impact Analysis_201409041407424490.xml,N 1ST ST / HEADQUARTERS DR / VISTA MONTANA,Class 1,11/19/2013,07:00-07:15,38,73,7,4,9,4,14,105,13,5,9,50,1,1,0,0
sanjose/Appendix A - Traffic Impact Analysis_201409041407424490.xml,N 1ST ST / HEADQUARTERS DR / VISTA MONTANA,Class 1,11/19/2013,07:15-07:30,50,75,7,1,16,15,11,119,12,8,15,53,2,2,2,0
sanjose/Appendix A - Traffic Impact Analysis_201409041407424490.xml,N 1ST ST / HEADQUARTERS DR / VISTA MONTANA,Class 1,11/19/2013,07:30-07:45,46,97,7,4,10,9,27,127,13,8,15,59,1,0,1,1
sanjose/Appendix A - Traffic Impact Analysis_201409041407424490.xml,N 1ST ST / HEADQUARTERS DR / VISTA MONTANA,Class 1,11/19/2013,07:45-08:00,60,116,10,8,21,9,23,159,16,11,29,83,2,0,2,2
sanjose/Appendix A - Traffic Impact Analysis_201409041407424490.xml,N 1ST ST / HEADQUARTERS DR / VISTA MONTANA,Class 1,11/19/2013,08:00-08:15,70,113,26,7,36,13,27,128,9,14,29,71,1,0,1,0
sanjose/Appendix A - Traffic Impact Analysis_201409041407424490.xml,N 1ST ST / HEADQUARTERS DR / VISTA MONTANA,Class 1,11/19/2013,08:15-08:30,55,106,15,4,17,18,24,158,10,8,35,69,0,0,1,0
sanjose/Appendix A - Traffic Impact Analysis_201409041407424490.xml,N 1ST ST / HEADQUARTERS DR / VISTA MONTANA,Class 1,11/19/2013,08:30-08:45,66,136,14,6,18,15,18,121,7,14,32,67,0,0,0,1
sanjose/Appendix A - Traffic Impact Analysis_201409041407424490.xml,N 1ST ST / HEADQUARTERS DR / VISTA MONTANA,Class 1,11/19/2013,08:45-09:00,81,119,22,12,36,10,23,138,13,20,47,70,1,3,0,0
sanjose/Appendix A - Traffic Impact Analysis_201409041407424490.xml,N 1ST ST / HEADQUARTERS DR / VISTA MONTANA,Class 1,11/19/2013,16:00-16:15,27,111,6,12,34,28,20,116,4,22,35,82,6,6,5,8
sanjose/Appendix A - Traffic Impact Analysis_201409041407424490.xml,N 1ST ST / HEADQUARTERS DR / VISTA MONTANA,Class 1,11/19/2013,16:15-16:30,36,68,5,20,36,29,21,110,8,12,36,81,1,3,0,0
sanjose/Appendix A - Traffic Impact Analysis_201409041407424490.xml,N 1ST ST / HEADQUARTERS DR / VISTA MONTANA,Class 1,11/19/2013,16:30-16:45,42,98,3,15,36,37,24,120,10,15,53,56,4,4,1,4
sanjose/Appendix A - Traffic Impact Analysis_201409041407424490.xml,N 1ST ST / HEADQUARTERS DR / VISTA MONTANA,Class 1,11/19/2013,16:45-17:00,31,106,3,21,56,23,13,120,13,18,54,65,2,2,1,2
sanjose/Appendix A - Traffic Impact Analysis_201409041407424490.xml,N 1ST ST / HEADQUARTERS DR / VISTA MONTANA,Class 1,11/19/2013,17:00-17:15,41,117,5,27,63,34,20,151,16,11,64,87,0,3,0,0
sanjose/Appendix A - Traffic Impact Analysis_201409041407424490.xml,N 1ST ST / HEADQUARTERS DR / VISTA MONTANA,Class 1,11/19/2013,17:15-17:30,32,85,6,25,81,34,15,127,13,16,54,92,3,1,1,0
sanjose/Appendix A - Traffic Impact Analysis_201409041407424490.xml,N 1ST ST / HEADQUARTERS DR / VISTA MONTANA,Class 1,11/19/2013,17:30-17:45,55,113,8,19,67,38,21,137,28,14,68,89,2,1,0,0
sanjose/Appendix A - Traffic Impact Analysis_201409041407424490.xml,N 1ST ST / HEADQUARTERS DR / VISTA MONTANA,Class 1,11/19/2013,17:45-18:00,37,109,10,19,62,30,36,122,16,18,47,77,3,0,0,1
sanjose/Appendix A - Traffic Impact Analysis_201409041407424490.xml,N 1ST ST / TASMAN DR,Class 1,11/19/2013,07:00-07:15,16,63,8,36,85,27,13,99,13,8,29,4,1,4,4,0,,,,,37.4034156,-121.9958155
sanjose/Appendix A - Traffic Impact Analysis_201409041407424490.xml,N 1ST ST / TASMAN DR,Class 1,11/19/2013,07:15-07:30,16,79,19,37,130,30,22,96,26,11,41,8,0,9,4,0,,,,,37.4034156,-121.9958155
sanjose/Appendix A - Traffic Impact Analysis_201409041407424490.xml,N 1ST ST / TASMAN DR,Class 1,11/19/2013,07:30-07:45,10,96,19,34,127,30,35,102,20,10,42,6,0,9,13,2,,,,,37.4034156,-121.9958155
sanjose/Appendix A - Traffic Impact Analysis_201409041407424490.xml,N 1ST ST / TASMAN DR,Class 1,11/19/2013,07:45-08:00,23,79,25,52,143,34,35,134,35,10,56,13,0,11,16,6,,,,,37.4034156,-121.9958155
sanjose/Appendix A - Traffic Impact Analysis_201409041407424490.xml,N 1ST ST / TASMAN DR,Class 1,11/19/2013,08:00-08:15,23,88,21,46,129,28,23,169,32,13,41,7,0,8,10,1,,,,,37.4034156,-121.9958155
sanjose/Appendix A - Traffic Impact Analysis_201409041407424490.xml,N 1ST ST / TASMAN DR,Class 1,11/19/2013,08:15-08:30,28,74,18,48,157,40,30,142,18,14,57,16,2,4,11,1,,,,,37.4034156,-121.9958155
sanjose/Appendix A - Traffic Impact Analysis_201409041407424490.xml,N 1ST ST / TASMAN DR,Class 1,11/19/2013,08:30-08:45,16,89,16,53,173,25,21,161,31,13,62,6,1,12,14,2,,,,,37.4034156,-121.9958155
sanjose/Appendix A - Traffic Impact Analysis_201409041407424490.xml,N 1ST ST / TASMAN DR,Class 1,11/19/2013,08:45-09:00,28,91,19,52,167,41,26,139,26,21,57,7,2,6,16,3,,,,,37.4034156,-121.9958155
sanjose/Appendix A - Traffic Impact Analysis_201409041407424490.xml,N 1ST ST / TASMAN DR,Class 1,11/19/2013,16:00-16:15,10,136,42,12,43,22,27,59,8,25,121,20,0,2,12,3,,,,,37.4034156,-121.9958155
sanjose/Appendix A - Traffic Impact Analysis_201409041407424490.xml,N 1ST ST / TASMAN DR,Class 1,11/19/2013,16:15-16:30,5,105,33,30,53,24,25,95,6,19,124,27,1,15,10,1,,,,,37.4034156,-121.9958155
sanjose/Appendix A - Traffic Impact Analysis_201409041407424490.xml,N 1ST ST / TASMAN DR,Class 1,11/19/2013,16:30-16:45,10,130,35,21,41,20,23,94,13,15,129,21,0,10,20,3,,,,,37.4034156,-121.9958155
sanjose/Appendix A - Traffic Impact Analysis_201409041407424490.xml,N 1ST ST / TASMAN DR,Class 1,11/19/2013,16:45-17:00,9,141,22,35,81,53,27,93,8,21,175,18,0,7,25,1,,,,,37.4034156,-121.9958155
sanjose/Appendix A - Traffic Impact Analysis_201409041407424490.xml,N 1ST ST / TASMAN DR,Class 1,11/19/2013,17:00-17:15,5,142,42,27,75,44,27,103,9,30,183,19,0,4,35,3,,,,,37.4034156,-121.9958155
sanjose/Appendix A - Traffic Impact Analysis_201409041407424490.xml,N 1ST ST / TASMAN DR,Class 1,11/19/2013,17:15-17:30,6,144,40,49,95,36,31,115,8,29,208,23,2,3,21,8,,,,,37.4034156,-121.9958155
sanjose/Appendix A - Traffic Impact Analysis_201409041407424490.xml,N 1ST ST / TASMAN DR,Class 1,11/19/2013,17:30-17:45,12,119,52,32,86,51,34,103,15,26,180,30,0,10,35,2,,,,,37.4034156,-121.9958155
sanjose/Appendix A - Traffic Impact Analysis_201409041407424490.xml,N 1ST ST / TASMAN DR,Class 1,11/19/2013,17:45-18:00,5,114,38,29,88,45,40,98,12,19,184,32,0,3,20,0,,,,,37.4034156,-121.9958155
sanjose/Appendix A - Traffic Impact Analysis_201409041407424490.xml,N 1ST ST / RIO ROBLES,Class 1,11/19/2013,07:00-07:15,9,64,4,8,5,19,4,104,67,6,1,1,0,0,3,0
sanjose/Appendix A - Traffic Impact Analysis_201409041407424490.xml,N 1ST ST / RIO ROBLES,Class 1,11/19/2013,07:15-07:30,8,76,8,7,8,12,7,120,65,8,0,0,1,0,1,0
sanjose/Appendix A - Traffic Impact Analysis_201409041407424490.xml,N 1ST ST / RIO ROBLES,Class 1,11/19/2013,07:30-07:45,7,84,10,8,10,31,11,131,76,6,3,1,0,3,3,1
sanjose/Appendix A - Traffic Impact Analysis_201409041407424490.xml,N 1ST ST / RIO ROBLES,Class 1,11/19/2013,07:45-08:00,17,70,3,11,20,40,4,186,111,12,5,0,0,0,2,1
sanjose/Appendix A - Traffic Impact Analysis_201409041407424490.xml,N 1ST ST / RIO ROBLES,Class 1,11/19/2013,08:00-08:15,8,82,4,15,19,24,13,199,111,11,1,0,3,1,0,0
sanjose/Appendix A - Traffic Impact Analysis_201409041407424490.xml,N 1ST ST / RIO ROBLES,Class 1,11/19/2013,08:15-08:30,17,55,11,9,34,46,8,141,116,10,5,0,1,2,1,0
sanjose/Appendix A - Traffic Impact Analysis_201409041407424490.xml,N 1ST ST / RIO ROBLES,Class 1,11/19/2013,08:30-08:45,13,81,5,9,37,49,12,198,170,17,5,6,3,0,1,1
sanjose/Appendix A - Traffic Impact Analysis_201409041407424490.xml,N 1ST ST / RIO ROBLES,Class 1,11/19/2013,08:45-09:00,15,86,4,18,43,28,13,160,141,18,0,2,2,0,0,2
sanjose/Appendix A - Traffic Impact Analysis_201409041407424490.xml,N 1ST ST / RIO ROBLES,Class 1,11/19/2013,16:00-16:15,2,163,14,9,4,18,9,77,20,97,7,17,5,0,2,1
sanjose/Appendix A - Traffic Impact Analysis_201409041407424490.xml,N 1ST ST / RIO ROBLES,Class 1,11/19/2013,16:15-16:30,4,133,13,8,7,20,14,92,17,109,14,12,1,0,1,0
sanjose/Appendix A - Traffic Impact Analysis_201409041407424490.xml,N 1ST ST / RIO ROBLES,Class 1,11/19/2013,16:30-16:45,5,171,6,17,7,31,10,110,21,112,8,11,0,1,0,0
sanjose/Appendix A - Traffic Impact Analysis_201409041407424490.xml,N 1ST ST / RIO ROBLES,Class 1,11/19/2013,16:45-17:00,4,172,16,8,3,27,7,89,24,135,14,18,0,0,0,1
sanjose/Appendix A - Traffic Impact Analysis_201409041407424490.xml,N 1ST ST / RIO ROBLES,Class 1,11/19/2013,17:00-17:15,4,174,16,4,6,25,11,84,32,138,27,35,0,0,1,0
sanjose/Appendix A - Traffic Impact Analysis_201409041407424490.xml,N 1ST ST / RIO ROBLES,Class 1,11/19/2013,17:15-17:30,3,205,15,6,6,18,11,124,17,137,23,32,0,0,0,0
sanjose/Appendix A - Traffic Impact Analysis_201409041407424490.xml,N 1ST ST / RIO ROBLES,Class 1,11/19/2013,17:30-17:45,1,176,14,4,2,18,19,149,20,126,24,17,1,0,0,0
sanjose/Appendix A - Traffic Impact Analysis_201409041407424490.xml,N 1ST ST / RIO ROBLES,Class 1,11/19/2013,17:45-18:00,3,167,9,6,5,22,15,145,32,114,31,23,1,0,0,0
sanjose/Appendix A - Traffic Impact Analysis_201409041407424490.xml,N 1ST ST / MONTAGUE EXPY,Class 1,11/19/2013,07:00-07:15,43,42,10,42,379,7,3,142,39,15,162,39,0,0,0,0
sanjose/Appendix A - Traffic Impact Analysis_201409041407424490.xml,N 1ST ST / MONTAGUE EXPY,Class 1,11/19/2013,07:15-07:30,38,53,4,39,441,13,2,142,55,24,246,76,0,0,0,1
sanjose/Appendix A - Traffic Impact Analysis_201409041407424490.xml,N 1ST ST / MONTAGUE EXPY,Class 1,11/19/2013,07:30-07:45,64,60,12,34,544,8,8,148,71,32,267,69,0,0,0,0
sanjose/Appendix A - Traffic Impact Analysis_201409041407424490.xml,N 1ST ST / MONTAGUE EXPY,Class 1,11/19/2013,07:45-08:00,64,44,13,20,503,11,3,155,62,46,393,134,1,0,0,0
sanjose/Appendix A - Traffic Impact Analysis_201409041407424490.xml,N 1ST ST / MONTAGUE EXPY,Class 1,11/19/2013,08:00-08:15,72,58,9,32,445,17,11,165,71,42,374,126,0,0,0,0
sanjose/Appendix A - Traffic Impact Analysis_201409041407424490.xml,N 1ST ST / MONTAGUE EXPY,Class 1,11/19/2013,08:15-08:30,82,68,11,25,412,17,11,199,80,66,321,123,0,0,0,0
sanjose/Appendix A - Traffic Impact Analysis_201409041407424490.xml,N 1ST ST / MONTAGUE EXPY,Class 1,11/19/2013,08:30-08:45,92,44,11,22,423,10,11,175,80,75,432,125,0,0,0,0
sanjose/Appendix A - Traffic Impact Analysis_201409041407424490.xml,N 1ST ST / MONTAGUE EXPY,Class 1,11/19/2013,08:45-09:00,110,54,8,26,412,13,11,169,72,73,479,156,0,1,0,0
sanjose/Appendix A - Traffic Impact Analysis_201409041407424490.xml,ZANKER RD / MONTAGUE EXPY,Class 1,11/19/2013,07:00-07:15,28,20,6,35,480,5,5,43,8,20,134,24,0,0,0,0
sanjose/Appendix A - Traffic Impact Analysis_201409041407424490.xml,ZANKER RD / MONTAGUE EXPY,Class 1,11/19/2013,07:15-07:30,42,30,6,43,517,9,3,71,15,31,160,40,0,0,0,1
sanjose/Appendix A - Traffic Impact Analysis_201409041407424490.xml,ZANKER RD / MONTAGUE EXPY,Class 1,11/19/2013,07:30-07:45,38,33,14,45,547,9,2,84,18,27,198,46,0,0,0,0
sanjose/Appendix A - Traffic Impact Analysis_201409041407424490.xml,ZANKER RD / MONTAGUE EXPY,Class 1,11/19/2013,07:45-08:00,51,38,22,56,500,14,5,84,21,58,288,53,1,1,4,4
sanjose/Appendix A - Traffic Impact Analysis_201409041407424490.xml,ZANKER RD / MONTAGUE EXPY,Class 1,11/19/2013,08:00-08:15,44,37,10,83,473,14,5,73,13,65,248,71,1,0,0,0
sanjose/Appendix A - Traffic Impact Analysis_201409041407424490.xml,ZANKER RD / MONTAGUE EXPY,Class 1,11/19/2013,08:15-08:30,61,49,19,86,444,6,5,106,28,58,217,94,0,0,0,1
sanjose/Appendix A - Traffic Impact Analysis_201409041407424490.xml,ZANKER RD / MONTAGUE EXPY,Class 1,11/19/2013,08:30-08:45,68,46,23,74,380,11,6,130,22,77,279,87,0,2,1,2
sanjose/Appendix A - Traffic Impact Analysis_201409041407424490.xml,ZANKER RD / MONTAGUE EXPY,Class 1,11/19/2013,08:45-09:00,79,59,14,77,433,8,2,116,40,79,317,108,0,0,1,0
sanjose/Appendix A - Traffic Impact Analysis_201409041407424490.xml,ZANKER RD / TASMAN DR,Class 1,11/19/2013,07:00-07:15,8,30,22,106,175,23,9,93,3,2,31,6,0,0,0,1
sanjose/Appendix A - Traffic Impact Analysis_201409041407424490.xml,ZANKER RD / TASMAN DR,Class 1,11/19/2013,07:15-07:30,15,30,51,132,167,20,12,79,18,5,64,18,0,0,0,0
sanjose/Appendix A - Traffic Impact Analysis_201409041407424490.xml,ZANKER RD / TASMAN DR,Class 1,11/19/2013,07:30-07:45,8,32,53,104,211,41,8,98,15,6,70,16,0,4,0,2
sanjose/Appendix A - Traffic Impact Analysis_201409041407424490.xml,ZANKER RD / TASMAN DR,Class 1,11/19/2013,07:45-08:00,9,49,67,158,244,39,15,132,15,11,72,16,0,3,0,0
sanjose/Appendix A - Traffic Impact Analysis_201409041407424490.xml,ZANKER RD / TASMAN DR,Class 1,11/19/2013,08:00-08:15,15,50,50,151,212,49,29,160,21,9,50,20,0,2,1,1
sanjose/Appendix A - Traffic Impact Analysis_201409041407424490.xml,ZANKER RD / TASMAN DR,Class 1,11/19/2013,08:15-08:30,13,66,84,144,272,41,41,152,26,6,94,19,1,1,0,2
sanjose/Appendix A - Traffic Impact Analysis_201409041407424490.xml,ZANKER RD / TASMAN DR,Class 1,11/19/2013,08:30-08:45,8,52,79,151,223,61,51,205,22,9,69,21,0,5,3,1
sanjose/Appendix A - Traffic Impact Analysis_201409041407424490.xml,ZANKER RD / TASMAN DR,Class 1,11/19/2013,08:45-09:00,8,58,123,178,238,98,43,200,28,10,81,20,1,1,0,1
sanjose/Appendix A - Traffic Impact Analysis_201409041407424490.xml,ZANKER RD / TASMAN DR,Class 1,11/19/2013,16:00-16:15,8,88,29,63,71,29,30,107,13,17,169,33,0,2,0,0
sanjose/Appendix A - Traffic Impact Analysis_201409041407424490.xml,ZANKER RD / TASMAN DR,Class 1,11/19/2013,16:15-16:30,6,77,22,61,70,50,31,77,19,9,142,30,3,1,0,3
sanjose/Appendix A - Traffic Impact Analysis_201409041407424490.xml,ZANKER RD / TASMAN DR,Class 1,11/19/2013,16:30-16:45,8,80,32,61,100,56,30,96,22,21,184,22,0,1,0,0
